163.2943,0.7774,0.5861
61.7734,0.3723,0.2379
16.3395,0.3722,0.2378
16.3414,0.0519,0.2378
4.9822,0.0210,0.0833
1.4602,0.0097,0.0308
0.7460,0.0051,0.0257
2.2027,0.0124,0.0715
1.0142,0.0062,0.0329
2.2158,0.0111,0.0679
1.0373,0.0065,0.0414
2.3141,0.0120,0.0742
1.1507,0.0120,0.0742
1.1511,0.0077,0.0741
0.4146,0.0036,0.0330
1.2553,0.0082,0.0792
0.4930,0.0044,0.0420
1.2131,0.0086,0.0829
0.5417,0.0047,0.0425
1.2990,0.0088,0.0818
0.6180,0.0057,0.0500
1.1876,0.0086,0.0743
1.1165,0.0085,0.0744
1.1149,0.0073,0.0742
0.6371,0.0053,0.0509
1.0886,0.0075,0.0723
0.8502,0.0071,0.0645
1.0179,0.0081,0.0704
1.1481,0.0102,0.0789
1.0692,0.0089,0.0664
1.2489,0.0119,0.0812
1.1080,0.0096,0.0678
1.0839,0.0096,0.0674
1.0892,0.0083,0.0676
1.2945,0.0121,0.0815
1.2963,0.0125,0.0863
1.2916,0.0115,0.0787
1.4077,0.0135,0.0902
1.2726,0.0119,0.0795
1.3821,0.0127,0.0847
1.3628,0.0125,0.0840
1.3064,0.0113,0.0806
1.3053,0.0112,0.0809
1.3012,0.0109,0.0806
1.3688,0.0107,0.0838
1.3340,0.0097,0.0806
1.3955,0.0098,0.0839
1.4069,0.0096,0.0839
1.3674,0.0091,0.0811
1.3496,0.0089,0.0804
1.3166,0.0086,0.0789
1.3641,0.0087,0.0803
1.3508,0.0086,0.0801
1.3630,0.0085,0.0805
1.3555,0.0084,0.0799
1.2733,0.0079,0.0759
1.3345,0.0079,0.0774
1.4166,0.0084,0.0813
1.3941,0.0083,0.0807
1.3651,0.0081,0.0787
1.4874,0.0087,0.0839
1.3598,0.0082,0.0789
1.3516,0.0082,0.0786
1.3360,0.0081,0.0784
1.3152,0.0078,0.0768
1.4082,0.0083,0.0809
1.3298,0.0079,0.0771
1.4028,0.0081,0.0800
1.3442,0.0082,0.0788
1.3748,0.0081,0.0793
1.4197,0.0083,0.0812
1.3518,0.0079,0.0778
1.3414,0.0079,0.0774
1.3525,0.0078,0.0776
1.3710,0.0080,0.0784
1.3451,0.0079,0.0776
1.3655,0.0080,0.0787
1.4350,0.0081,0.0803
1.3797,0.0081,0.0794
1.4272,0.0081,0.0804
1.3925,0.0082,0.0799
1.4450,0.0084,0.0824
1.4285,0.0085,0.0820
1.4338,0.0084,0.0825
1.3925,0.0083,0.0802
1.4510,0.0081,0.0805
1.4178,0.0082,0.0803
1.3921,0.0082,0.0802
1.2939,0.0077,0.0754
1.3949,0.0083,0.0798
1.3608,0.0083,0.0793
1.4103,0.0082,0.0799
1.3992,0.0082,0.0793
1.4084,0.0082,0.0800
1.3243,0.0078,0.0770
1.3387,0.0079,0.0776
1.3872,0.0082,0.0796
1.3603,0.0079,0.0779
1.3595,0.0079,0.0780
1.3343,0.0080,0.0779
1.3159,0.0077,0.0761
1.4052,0.0082,0.0802
1.4012,0.0082,0.0803
1.4054,0.0082,0.0804
1.3544,0.0079,0.0776
1.3614,0.0081,0.0795
1.3966,0.0081,0.0796
1.4267,0.0082,0.0809
1.4244,0.0083,0.0809
1.3111,0.0078,0.0761
1.3699,0.0081,0.0799
1.3977,0.0083,0.0808
1.3911,0.0083,0.0808
1.3988,0.0082,0.0811
1.3989,0.0081,0.0800
1.3788,0.0081,0.0793
1.3357,0.0078,0.0772
1.3768,0.0082,0.0800
1.3665,0.0080,0.0785
1.3580,0.0078,0.0772
1.3339,0.0077,0.0767
1.4419,0.0081,0.0804
1.4370,0.0081,0.0802
1.4484,0.0081,0.0807
1.3832,0.0081,0.0795
1.4029,0.0082,0.0803
1.3700,0.0080,0.0790
1.3679,0.0082,0.0796
1.3289,0.0079,0.0776
1.3697,0.0080,0.0794
1.3660,0.0080,0.0785
1.3483,0.0078,0.0773
1.3339,0.0078,0.0770
1.3319,0.0078,0.0768
1.3597,0.0078,0.0777
1.4000,0.0081,0.0802
1.4099,0.0083,0.0811
1.3337,0.0079,0.0779
1.3778,0.0078,0.0779
1.3471,0.0079,0.0782
1.3678,0.0080,0.0794
1.3514,0.0079,0.0780
1.3464,0.0078,0.0777
1.3433,0.0078,0.0777
1.3722,0.0079,0.0790
1.3662,0.0078,0.0787
1.3890,0.0080,0.0802
1.3775,0.0080,0.0797
1.3402,0.0078,0.0776
1.3526,0.0079,0.0793
1.3465,0.0078,0.0781
1.4088,0.0080,0.0802
1.4125,0.0081,0.0801
1.4020,0.0081,0.0801
1.3311,0.0078,0.0779
1.3233,0.0078,0.0775
1.3404,0.0076,0.0771
1.3996,0.0080,0.0803
1.3307,0.0080,0.0786
