0.2324,0.0776,0.1388
0.2308,0.0927,0.1545
0.2304,0.0924,0.2041
0.1662,0.0810,0.1050
0.1323,0.0801,0.1290
0.1034,0.0607,0.1062
0.1440,0.0612,0.1194
0.1594,0.0605,0.1451
0.1003,0.0540,0.1104
0.0905,0.0583,0.1112
0.0999,0.0562,0.1153
0.1014,0.0545,0.1196
0.1012,0.0544,0.1243
0.0900,0.0497,0.1127
0.1305,0.0657,0.1512
0.1006,0.0601,0.1098
0.0895,0.0556,0.1107
0.0798,0.0495,0.1019
0.1054,0.0463,0.1009
0.0946,0.0413,0.0977
0.0741,0.0508,0.0963
0.0912,0.0466,0.1017
0.0910,0.0466,0.1058
0.0717,0.0461,0.0894
0.0795,0.0446,0.0900
0.0872,0.0547,0.0980
0.0855,0.0427,0.0909
0.1193,0.0476,0.1142
0.0772,0.0527,0.0901
0.0834,0.0492,0.0962
0.0854,0.0411,0.0935
0.0951,0.0411,0.1023
0.0950,0.0411,0.1054
0.1919,0.0853,0.1658
0.0734,0.0510,0.0862
0.1898,0.0681,0.1716
0.1524,0.0706,0.1425
0.1029,0.0607,0.1136
0.0938,0.0490,0.0927
0.1186,0.0659,0.1252
0.0819,0.0543,0.1006
0.0986,0.0590,0.1179
0.0986,0.0590,0.1223
0.1579,0.0736,0.1800
0.0741,0.0439,0.0830
0.0791,0.0511,0.1025
0.0747,0.0452,0.0942
0.0799,0.0441,0.1014
0.1130,0.0557,0.0957
0.1742,0.0568,0.1391
0.0703,0.0439,0.0808
0.0678,0.0439,0.0801
0.0703,0.0439,0.0614
0.0703,0.0439,0.0614
0.0703,0.0439,0.0650
0.0703,0.0439,0.0684
0.0703,0.0439,0.0715
0.0703,0.0439,0.0743
0.0703,0.0439,0.0767
0.0703,0.0439,0.0789
0.0703,0.0439,0.0808
0.0703,0.0439,0.0825
0.0703,0.0439,0.0840
0.0703,0.0439,0.0852
0.0703,0.0439,0.0864
0.0703,0.0439,0.0873
0.0703,0.0439,0.0882
0.0703,0.0439,0.0889
0.0703,0.0439,0.0896
0.0703,0.0439,0.0902
0.0703,0.0439,0.0906
0.0703,0.0439,0.0911
0.0703,0.0439,0.0914
0.0703,0.0439,0.0917
0.0703,0.0439,0.0920
0.0703,0.0439,0.0923
0.0703,0.0439,0.0925
0.0703,0.0439,0.0927
0.0703,0.0439,0.0928
0.0703,0.0439,0.0930
0.0703,0.0439,0.0931
0.0703,0.0439,0.0932
0.0703,0.0439,0.0933
0.0703,0.0439,0.0933
0.0703,0.0439,0.0934
0.0703,0.0439,0.0935
0.0703,0.0439,0.0935
0.0703,0.0439,0.0935
0.0703,0.0439,0.0936
0.0703,0.0439,0.0936
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0678,0.0439,0.0908
0.0703,0.0439,0.0614
0.0703,0.0439,0.0614
0.0703,0.0439,0.0650
0.0703,0.0439,0.0684
0.0703,0.0439,0.0715
0.0703,0.0439,0.0743
0.0703,0.0439,0.0767
0.0703,0.0439,0.0789
0.0703,0.0439,0.0808
0.0703,0.0439,0.0825
0.0703,0.0439,0.0840
0.0703,0.0439,0.0852
0.0703,0.0439,0.0864
0.0703,0.0439,0.0873
0.0703,0.0439,0.0882
0.0703,0.0439,0.0889
0.0703,0.0439,0.0896
0.0703,0.0439,0.0902
0.0703,0.0439,0.0906
0.0703,0.0439,0.0911
0.0703,0.0439,0.0914
0.0703,0.0439,0.0918
0.0703,0.0439,0.0920
0.0703,0.0439,0.0923
0.0703,0.0439,0.0925
0.0703,0.0439,0.0927
0.0703,0.0439,0.0928
0.0703,0.0439,0.0929
0.0703,0.0439,0.0931
0.0703,0.0439,0.0932
0.0703,0.0439,0.0933
0.0703,0.0439,0.0933
0.0703,0.0439,0.0934
0.0703,0.0439,0.0935
0.0703,0.0439,0.0935
0.0703,0.0439,0.0936
0.0703,0.0439,0.0936
0.0703,0.0439,0.0936
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0937
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0703,0.0439,0.0938
0.0678,0.0439,0.0908
