41.0880,242.9829
44.3789,242.9737
42.0108,242.9671
41.9977,242.9784
42.1579,242.9768
41.9839,242.9786
41.9760,242.9785
42.3139,242.9688
41.9788,242.9784
42.1444,242.9703
41.9802,242.9831
41.9048,242.9856
41.9912,242.9793
42.1693,242.9836
41.8789,242.9724
43.3364,242.9730
42.0115,242.9747
42.0308,242.9751
41.9204,242.9728
42.2077,242.9734
41.8680,242.9821
41.9062,242.9747
41.7640,242.9782
42.3639,242.9712
41.7370,242.9789
41.6983,242.9712
41.8370,242.9815
41.8414,242.9735
41.6244,242.9732
41.7153,242.9821
41.9357,242.9831
41.5720,242.9852
41.5852,242.9817
41.5776,242.9730
42.7860,242.9816
41.4942,242.9793
41.4836,242.9735
41.5136,242.9780
41.5680,242.9737
41.4354,242.9819
41.7231,242.9771
41.4534,242.9741
41.5936,242.9731
41.5823,242.9827
41.4286,242.9754
41.4037,242.9829
41.2911,242.9798
41.3128,242.9726
41.7693,242.9753
41.3681,242.9763
41.4002,242.9740
40.9785,241.5331
