65.3753,381.3712
68.8804,377.2726
64.3355,378.9619
64.5828,378.7311
65.5821,378.3956
64.1500,378.0279
64.9138,379.5408
66.0824,378.9527
63.1426,379.1915
65.4904,379.6817
66.3047,379.0343
63.7301,378.8928
65.4259,378.6716
68.5317,378.6231
66.4494,378.8419
64.5134,379.8479
65.8418,378.8553
64.5602,378.1724
64.9578,378.5474
65.6144,378.1916
63.8208,377.2557
64.0884,377.7744
64.1063,378.4601
64.9337,379.3358
67.2748,379.7387
62.9867,378.8516
63.8120,379.8604
63.6094,378.5412
64.5072,378.4666
63.9632,380.3243
65.3495,379.7022
63.1357,379.0700
64.2790,379.6175
65.1098,379.0324
64.3091,378.2971
64.1160,378.0159
63.5495,379.8586
64.6913,377.6842
64.0036,378.3601
67.2433,378.8866
64.7940,379.5753
67.1913,379.1736
66.2536,379.1957
65.4459,378.9666
63.6978,378.8337
63.4495,377.4604
64.2288,379.0979
65.6779,378.8543
64.8941,378.0085
64.3321,378.7529
63.9460,378.3651
64.0199,376.8477
