1.1946,1.1909
0.6668,0.6658
0.6668,0.6657
0.6629,0.6657
0.3596,0.3599
0.2094,0.2094
0.2029,0.2029
0.2983,0.2987
0.1816,0.1816
0.2974,0.2979
0.1868,0.1869
0.2801,0.2806
0.2802,0.2806
0.2800,0.2806
0.1797,0.1799
0.2619,0.2622
0.2040,0.2042
0.2466,0.2470
0.1757,0.1758
0.2469,0.2475
0.1749,0.1752
0.2289,0.2294
0.2289,0.2293
0.2289,0.2295
0.1657,0.1658
0.2275,0.2281
0.1780,0.1783
0.2155,0.2159
0.1728,0.1731
0.2078,0.2082
0.1722,0.1725
0.2047,0.2050
0.2047,0.2052
0.2047,0.2052
0.1738,0.1743
0.1979,0.1984
0.1708,0.1712
0.1936,0.1940
0.1816,0.1821
0.1935,0.1939
0.1749,0.1752
0.1935,0.1941
0.1935,0.1942
0.1938,0.1944
0.1765,0.1771
0.1744,0.1750
0.1805,0.1811
0.1896,0.1904
0.1699,0.1705
0.1937,0.1946
0.1843,0.1848
0.1687,0.1692
0.1686,0.1690
0.1687,0.1693
0.1799,0.1805
0.1917,0.1920
0.1649,0.1656
0.1868,0.1875
0.1775,0.1784
0.1624,0.1629
0.1792,0.1798
0.1873,0.1877
0.1872,0.1880
0.1872,0.1880
0.1580,0.1583
0.1896,0.1902
0.1789,0.1795
0.1633,0.1638
0.1812,0.1817
0.1841,0.1849
0.1891,0.1899
0.1742,0.1747
0.1741,0.1745
0.1742,0.1749
0.1994,0.2002
0.1835,0.1841
0.1912,0.1921
0.1708,0.1713
0.1866,0.1873
0.1909,0.1917
0.1822,0.1828
0.1874,0.1881
0.1873,0.1878
0.1872,0.1879
0.1862,0.1868
0.1899,0.1905
0.1865,0.1871
0.1879,0.1885
0.1859,0.1866
0.1866,0.1872
0.1861,0.1865
0.1841,0.1849
0.1842,0.1848
0.1842,0.1850
0.1865,0.1872
0.1856,0.1861
0.1836,0.1842
0.1833,0.1837
0.1856,0.1861
0.1869,0.1877
0.1874,0.1879
0.1841,0.1846
0.1841,0.1847
0.1842,0.1847
0.1831,0.1837
0.1847,0.1853
0.1844,0.1851
0.1848,0.1855
0.1831,0.1838
0.1858,0.1863
0.1828,0.1833
0.1821,0.1825
0.1822,0.1826
0.1823,0.1828
0.1844,0.1850
0.1855,0.1861
0.1823,0.1829
0.1848,0.1855
0.1847,0.1852
0.1829,0.1834
0.1823,0.1827
0.1853,0.1862
0.1853,0.1859
0.1850,0.1859
0.1826,0.1833
0.1864,0.1868
0.1853,0.1860
0.1810,0.1816
0.1819,0.1825
0.1823,0.1830
0.1842,0.1849
0.1837,0.1845
0.1838,0.1847
0.1837,0.1845
0.1847,0.1851
0.1824,0.1829
0.1856,0.1863
0.1804,0.1810
0.1834,0.1839
0.1837,0.1842
0.1818,0.1825
0.1856,0.1863
0.1857,0.1864
0.1859,0.1865
0.1844,0.1851
0.1826,0.1833
0.1839,0.1846
0.1809,0.1816
0.1806,0.1811
0.1803,0.1810
0.1803,0.1811
0.1804,0.1810
0.1803,0.1809
0.1807,0.1812
0.1804,0.1809
0.1804,0.1812
0.1805,0.1810
0.1803,0.1811
0.1806,0.1809
0.1804,0.1811
0.1804,0.1811
0.1804,0.1810
0.1805,0.1810
0.1804,0.1811
0.1804,0.1813
0.1802,0.1810
0.1804,0.1811
0.1803,0.1810
0.1805,0.1811
0.1804,0.1807
0.1803,0.1810
0.1803,0.1809
0.1803,0.1812
0.1805,0.1811
0.1802,0.1810
0.1805,0.1812
0.1804,0.1809
0.1803,0.1810
0.1805,0.1811
0.1805,0.1809
0.1805,0.1813
0.1804,0.1808
0.1803,0.1809
0.1805,0.1812
0.1804,0.1810
0.1804,0.1812
0.1804,0.1811
0.1807,0.1810
0.1804,0.1810
0.1804,0.1811
0.1803,0.1810
0.1803,0.1807
0.1806,0.1813
0.1806,0.1809
0.1804,0.1810
0.1804,0.1809
0.1804,0.1809
0.1804,0.1810
0.1804,0.1811
0.1804,0.1810
0.1803,0.1808
0.1843,0.1847
