-0.4382,0.4512
-0.4512,0.4516
-0.4512,0.4516
-0.4335,0.4517
-0.4260,0.4520
-0.4075,0.4521
-0.4041,0.4523
-0.4020,0.4524
-0.4043,0.4526
-0.4079,0.4527
-0.4073,0.4527
-0.4077,0.4528
-0.4077,0.4528
-0.4083,0.4529
-0.4049,0.4530
-0.4045,0.4530
-0.4054,0.4531
-0.4000,0.4532
-0.3966,0.4533
-0.3914,0.4534
-0.3926,0.4534
-0.4021,0.4535
-0.4021,0.4535
-0.4002,0.4536
-0.3954,0.4537
-0.3941,0.4538
-0.4019,0.4538
-0.4007,0.4539
-0.4001,0.4540
-0.3990,0.4541
-0.3941,0.4542
-0.3867,0.4542
-0.3867,0.4542
-0.3997,0.4543
-0.3905,0.4544
-0.3975,0.4545
-0.3879,0.4545
-0.3932,0.4546
-0.3728,0.4546
-0.3886,0.4548
-0.3913,0.4548
-0.3992,0.4549
-0.3992,0.4549
-0.3912,0.4549
-0.3955,0.4549
-0.3906,0.4550
-0.3893,0.4551
-0.3871,0.4552
-0.3900,0.4552
-0.3864,0.4552
-0.3885,0.4549
-0.3893,-0.3893,0.4551
-0.3893,0.4551
-0.3893,0.4551
-0.3893,-0.3893,0.4551
-0.3893,0.4551
-0.3893,0.4551
-0.3893,-0.3893,0.4551
