0.3331,30.1407,0.1989
0.1673,14.7058,0.0947
0.1676,14.7253,0.1912
0.1676,14.7249,0.1943
0.0689,6.1503,0.0855
0.0201,1.8801,0.0311
0.0149,0.6740,0.0133
0.0166,1.0645,0.0111
0.0135,0.7483,0.0107
0.0171,1.1206,0.0103
0.0123,0.6133,0.0087
0.0163,1.0573,0.0085
0.0164,1.0676,0.0204
0.0164,1.0680,0.0224
0.0132,0.6284,0.0083
0.0167,0.9871,0.0086
0.0119,0.6014,0.0081
0.0158,1.0113,0.0079
0.0112,0.5797,0.0078
0.0143,0.8104,0.0072
0.0100,0.5534,0.0069
0.0139,0.8698,0.0065
0.0138,0.8677,0.0153
0.0138,0.8671,0.0174
0.0096,0.5383,0.0056
0.0106,0.6461,0.0059
0.0070,0.4923,0.0054
0.0073,0.5150,0.0053
0.0047,0.4171,0.0049
0.0052,0.4572,0.0042
0.0032,0.3792,0.0034
0.0044,0.3960,0.0035
0.0044,0.3954,0.0049
0.0044,0.3940,0.0055
0.0034,0.3611,0.0027
0.0025,0.3242,0.0033
0.0029,0.2987,0.0032
0.0020,0.2840,0.0031
0.0020,0.2652,0.0031
0.0017,0.2394,0.0029
0.0016,0.2181,0.0027
0.0015,0.1965,0.0023
0.0015,0.1971,0.0024
0.0014,0.1949,0.0024
0.0016,0.1842,0.0020
0.0013,0.1509,0.0017
0.0010,0.1295,0.0014
0.0011,0.1194,0.0013
0.0009,0.0979,0.0012
0.0008,0.0948,0.0013
0.0011,0.0971,0.0013
0.0006,0.1146,0.0011
0.0006,0.1182,0.0012
0.0006,0.1204,0.0013
0.0008,0.0841,0.0010
0.0008,0.0764,0.0009
0.0012,0.0761,0.0011
0.0017,0.0860,0.0014
0.0014,0.0776,0.0013
0.0008,0.0674,0.0009
0.0008,0.0619,0.0009
0.0011,0.0660,0.0012
0.0012,0.0674,0.0013
0.0012,0.0674,0.0014
0.0007,0.0700,0.0009
0.0006,0.0758,0.0007
0.0007,0.0567,0.0008
0.0009,0.0718,0.0008
0.0009,0.0762,0.0008
0.0006,0.0560,0.0007
0.0007,0.0558,0.0008
0.0009,0.0564,0.0010
0.0010,0.0570,0.0011
0.0009,0.0568,0.0011
0.0008,0.0572,0.0007
0.0010,0.0801,0.0009
0.0014,0.0858,0.0013
0.0009,0.0548,0.0008
0.0017,0.0729,0.0014
0.0008,0.0577,0.0008
0.0008,0.0528,0.0008
0.0007,0.0548,0.0008
0.0007,0.0494,0.0008
0.0007,0.0531,0.0009
0.0006,0.0540,0.0007
0.0005,0.0463,0.0007
0.0006,0.0517,0.0007
0.0006,0.0465,0.0008
0.0005,0.0454,0.0007
0.0007,0.0475,0.0009
0.0006,0.0502,0.0008
0.0008,0.0528,0.0009
0.0008,0.0531,0.0009
0.0008,0.0514,0.0009
0.0009,0.0536,0.0011
0.0005,0.0539,0.0007
0.0012,0.0529,0.0009
0.0007,0.0450,0.0008
0.0007,0.0435,0.0008
0.0010,0.0478,0.0011
0.0006,0.0495,0.0006
0.0005,0.0461,0.0006
0.0005,0.0452,0.0006
0.0005,0.0444,0.0007
0.0010,0.0494,0.0010
0.0007,0.0502,0.0009
0.0005,0.0471,0.0006
0.0006,0.0408,0.0007
0.0005,0.0380,0.0007
0.0012,0.0561,0.0013
0.0008,0.0509,0.0007
0.0014,0.0596,0.0014
0.0014,0.0590,0.0015
0.0015,0.0613,0.0017
0.0006,0.0459,0.0007
0.0005,0.0342,0.0006
0.0010,0.0567,0.0010
0.0008,0.0419,0.0008
0.0009,0.0451,0.0009
0.0014,0.0674,0.0013
0.0008,0.0466,0.0008
0.0006,0.0429,0.0007
0.0006,0.0397,0.0007
0.0007,0.0411,0.0007
0.0005,0.0370,0.0006
0.0008,0.0429,0.0008
0.0005,0.0379,0.0006
0.0009,0.0507,0.0009
0.0008,0.0439,0.0008
0.0013,0.0816,0.0012
0.0008,0.0428,0.0008
0.0012,0.0609,0.0012
0.0012,0.0615,0.0013
0.0013,0.0638,0.0014
0.0006,0.0399,0.0006
0.0007,0.0380,0.0007
0.0009,0.0458,0.0008
0.0005,0.0376,0.0005
0.0008,0.0491,0.0008
0.0007,0.0396,0.0007
0.0007,0.0424,0.0007
0.0005,0.0369,0.0006
0.0005,0.0353,0.0006
0.0005,0.0350,0.0006
0.0006,0.0405,0.0006
0.0009,0.0436,0.0009
0.0006,0.0415,0.0006
0.0006,0.0369,0.0006
0.0006,0.0373,0.0007
0.0009,0.0427,0.0010
0.0007,0.0476,0.0007
0.0006,0.0399,0.0007
0.0006,0.0391,0.0008
0.0006,0.0398,0.0008
0.0005,0.0367,0.0006
0.0007,0.0365,0.0007
0.0006,0.0369,0.0007
0.0007,0.0434,0.0007
0.0005,0.0343,0.0006
0.0006,0.0420,0.0007
0.0015,0.0731,0.0014
0.0008,0.0432,0.0007
0.0008,0.0421,0.0008
0.0009,0.0453,0.0009
0.0009,0.0418,0.0008
0.0007,0.0501,0.0008
0.0010,0.0447,0.0010
0.0009,0.0499,0.0008
0.0007,0.0400,0.0007
0.0005,0.0344,0.0006
0.0006,0.0384,0.0007
0.0006,0.0402,0.0007
0.0006,0.0407,0.0008
0.0006,0.0411,0.0008
0.0006,0.0501,0.0006
0.0009,0.0464,0.0010
0.0007,0.0422,0.0008
0.0008,0.0443,0.0009
0.0006,0.0466,0.0007
0.0006,0.0391,0.0005
0.0007,0.0377,0.0006
0.0013,0.0525,0.0011
0.0013,0.0541,0.0013
0.0012,0.0504,0.0013
0.0006,0.0343,0.0006
0.0007,0.0385,0.0009
0.0006,0.0360,0.0006
0.0007,0.0451,0.0008
0.0008,0.0359,0.0009
0.0009,0.0436,0.0009
0.0006,0.0409,0.0006
0.0006,0.0435,0.0006
0.0006,0.0535,0.0008
0.0006,0.0515,0.0008
0.0008,0.0484,0.0009
0.0010,0.0439,0.0009
0.0008,0.0542,0.0008
0.0009,0.0412,0.0008
0.0005,0.0343,0.0006
0.0007,0.0425,0.0007
0.0006,0.0377,0.0006
0.0005,0.0336,0.0006
