0.4408,281.2769,0.3796
0.0215,0.3837,0.0060
0.0215,0.4043,0.0060
0.0215,0.4046,0.0060
0.0093,0.4496,0.0040
0.0066,0.2788,0.0032
0.0077,0.2955,0.0028
0.0084,0.3309,0.0028
0.0090,0.2813,0.0027
0.0096,0.2886,0.0027
0.0097,0.3015,0.0027
0.0098,0.3229,0.0026
0.0099,0.3315,0.0026
0.0099,0.3269,0.0026
0.0098,0.3491,0.0025
0.0102,0.4034,0.0025
0.0105,0.5218,0.0024
0.0099,0.4122,0.0022
0.0088,0.4540,0.0020
0.0102,0.2720,0.0021
0.0080,0.3814,0.0018
0.0078,0.3159,0.0016
0.0077,0.3159,0.0016
0.0078,0.3167,0.0016
0.0071,0.2782,0.0015
0.0065,0.2773,0.0014
0.0087,0.2701,0.0017
0.0074,0.2795,0.0016
0.0068,0.2334,0.0014
0.0067,0.2379,0.0014
0.0060,0.2271,0.0013
0.0058,0.2328,0.0013
0.0059,0.2383,0.0013
0.0058,0.2387,0.0013
0.0059,0.2286,0.0013
0.0061,0.2316,0.0013
0.0061,0.2247,0.0013
0.0056,0.2507,0.0013
0.0058,0.2358,0.0013
0.0074,0.2505,0.0015
0.0058,0.2384,0.0013
0.0059,0.2337,0.0013
0.0059,0.2295,0.0013
0.0059,0.2292,0.0013
0.0070,0.2454,0.0014
0.0057,0.2346,0.0013
0.0057,0.2263,0.0013
0.0060,0.2291,0.0013
0.0055,0.2418,0.0013
0.0061,0.2313,0.0013
0.0056,0.2405,0.0014
0.0055,0.2373,0.0013
0.0056,0.2322,0.0013
0.0055,0.2363,0.0013
0.0059,0.2309,0.0013
0.0059,0.2247,0.0013
0.0056,0.2326,0.0012
0.0058,0.2285,0.0013
0.0056,0.2354,0.0013
0.0060,0.2254,0.0013
0.0056,0.2459,0.0014
0.0056,0.2399,0.0014
0.0056,0.2404,0.0014
0.0056,0.2412,0.0014
0.0056,0.2283,0.0012
0.0057,0.2180,0.0012
0.0056,0.2397,0.0013
0.0058,0.2314,0.0013
0.0075,0.2537,0.0016
0.0060,0.2334,0.0014
0.0058,0.3030,0.0020
0.0063,0.2279,0.0013
0.0063,0.2312,0.0013
0.0063,0.2262,0.0013
0.0055,0.2335,0.0014
0.0056,0.2447,0.0014
0.0056,0.2251,0.0012
0.0056,0.2270,0.0012
0.0057,0.2214,0.0012
0.0056,0.2265,0.0013
0.0057,0.2279,0.0012
0.0055,0.2250,0.0013
0.0055,0.2265,0.0013
0.0055,0.2262,0.0013
0.0057,0.2237,0.0012
0.0055,0.2256,0.0013
0.0058,0.2285,0.0013
0.0055,0.2224,0.0013
0.0058,0.2286,0.0013
0.0055,0.2262,0.0013
0.0058,0.2261,0.0013
0.0056,0.2215,0.0012
0.0056,0.2211,0.0012
0.0056,0.2225,0.0012
0.0059,0.2282,0.0013
0.0056,0.2216,0.0012
0.0057,0.2256,0.0013
0.0055,0.2260,0.0013
0.0058,0.2272,0.0013
0.0057,0.2510,0.0014
0.0055,0.2304,0.0013
0.0065,0.2429,0.0014
0.0065,0.2435,0.0014
0.0065,0.2474,0.0014
0.0067,0.2347,0.0014
0.0055,0.2298,0.0013
0.0055,0.2296,0.0013
0.0055,0.2227,0.0012
0.0056,0.2282,0.0013
0.0055,0.2234,0.0012
0.0059,0.2297,0.0014
0.0056,0.2202,0.0014
0.0056,0.2199,0.0014
0.0056,0.2199,0.0014
0.0056,0.2195,0.0014
0.0062,0.2238,0.0013
0.0055,0.2127,0.0013
0.0057,0.2113,0.0012
0.0057,0.2116,0.0012
0.0055,0.2181,0.0014
0.0057,0.2113,0.0013
0.0057,0.2181,0.0012
0.0057,0.2086,0.0012
0.0057,0.2161,0.0012
0.0055,0.2088,0.0013
0.0058,0.2126,0.0012
0.0056,0.2065,0.0012
0.0055,0.2103,0.0013
0.0057,0.2035,0.0012
0.0057,0.1966,0.0012
0.0055,0.2088,0.0014
0.0057,0.2092,0.0012
0.0057,0.2066,0.0012
0.0057,0.2044,0.0012
0.0057,0.2012,0.0012
0.0055,0.2024,0.0013
0.0058,0.2052,0.0013
0.0058,0.2038,0.0012
0.0055,0.1983,0.0013
0.0058,0.2066,0.0013
0.0057,0.1965,0.0012
0.0055,0.2034,0.0013
0.0055,0.2019,0.0013
0.0055,0.2024,0.0013
0.0057,0.2010,0.0012
0.0057,0.1909,0.0012
0.0055,0.1885,0.0012
0.0065,0.2188,0.0015
0.0057,0.2010,0.0012
0.0059,0.2145,0.0014
0.0055,0.2178,0.0015
0.0057,0.1961,0.0013
0.0058,0.1960,0.0013
0.0057,0.1915,0.0013
0.0061,0.1984,0.0013
