0.3560,443.7942,0.5534
0.1455,121.8199,0.1547
0.1449,120.4943,0.1531
0.1449,120.4960,0.1531
0.0307,11.3267,0.0171
0.0172,0.7932,0.0056
0.0137,0.7958,0.0051
0.0143,0.8277,0.0051
0.0137,0.8486,0.0050
0.0133,0.7797,0.0049
0.0130,0.7930,0.0048
0.0128,0.8395,0.0047
0.0128,0.8330,0.0046
0.0128,0.8354,0.0046
0.0118,0.7575,0.0044
0.0112,0.7453,0.0043
0.0107,0.7392,0.0041
0.0098,0.6742,0.0039
0.0086,0.5535,0.0037
0.0080,0.5796,0.0036
0.0070,0.5191,0.0034
0.0062,0.4833,0.0033
0.0062,0.4831,0.0033
0.0062,0.4823,0.0033
0.0057,0.3613,0.0032
0.0053,0.3769,0.0032
0.0049,0.4214,0.0031
0.0052,0.4221,0.0030
0.0045,0.4919,0.0030
0.0047,0.5015,0.0029
0.0041,0.5373,0.0029
0.0041,0.5673,0.0028
0.0040,0.5644,0.0028
0.0040,0.5646,0.0028
0.0040,0.3907,0.0027
0.0037,0.5193,0.0027
0.0035,0.4394,0.0026
0.0034,0.4634,0.0025
0.0032,0.5187,0.0025
0.0032,0.4720,0.0024
0.0034,0.3572,0.0024
0.0029,0.4212,0.0024
0.0029,0.4149,0.0024
0.0029,0.4077,0.0024
0.0032,0.3988,0.0023
0.0028,0.4111,0.0023
0.0028,0.5444,0.0023
0.0029,0.4727,0.0023
0.0027,0.4880,0.0022
0.0026,0.5141,0.0022
0.0026,0.6311,0.0021
0.0024,0.6159,0.0021
0.0024,0.6138,0.0021
0.0024,0.6181,0.0021
0.0024,0.6649,0.0020
0.0025,0.6071,0.0019
0.0022,0.6965,0.0018
0.0021,0.8678,0.0017
0.0022,0.6326,0.0015
0.0022,0.5841,0.0014
0.0019,0.7244,0.0012
0.0021,0.5584,0.0011
0.0021,0.5315,0.0011
0.0021,0.5231,0.0011
0.0017,0.5229,0.0010
0.0019,0.4507,0.0009
0.0017,0.4248,0.0008
0.0016,0.4851,0.0009
0.0017,0.3664,0.0008
0.0016,0.3441,0.0007
0.0016,0.4069,0.0008
0.0016,0.3162,0.0006
0.0016,0.3184,0.0007
0.0016,0.3117,0.0007
0.0016,0.3416,0.0007
0.0015,0.3058,0.0006
0.0015,0.2406,0.0006
0.0015,0.3063,0.0006
0.0014,0.2711,0.0006
0.0015,0.2518,0.0006
0.0015,0.2593,0.0006
0.0013,0.2507,0.0005
0.0013,0.2511,0.0005
0.0013,0.2512,0.0005
0.0020,0.2174,0.0006
0.0017,0.1747,0.0007
0.0017,0.2160,0.0005
0.0013,0.1869,0.0005
0.0018,0.2193,0.0006
0.0013,0.1945,0.0005
0.0013,0.1744,0.0005
0.0013,0.1738,0.0005
0.0013,0.1670,0.0005
0.0013,0.1717,0.0005
0.0012,0.1745,0.0005
0.0013,0.1726,0.0004
0.0012,0.1775,0.0004
0.0014,0.1671,0.0005
0.0012,0.1662,0.0004
0.0012,0.1783,0.0004
0.0017,0.1541,0.0006
0.0021,0.1625,0.0006
0.0021,0.1585,0.0006
0.0021,0.1627,0.0006
0.0013,0.1925,0.0006
0.0014,0.1550,0.0005
0.0012,0.1663,0.0004
0.0012,0.1622,0.0004
0.0011,0.1512,0.0004
0.0014,0.2055,0.0007
0.0016,0.1808,0.0006
0.0075,0.3512,0.0022
0.0074,0.3399,0.0021
0.0075,0.3434,0.0022
0.0082,0.3781,0.0024
0.0083,0.3787,0.0024
0.0083,0.3846,0.0024
0.0083,0.3845,0.0024
0.0083,0.3764,0.0024
0.0083,0.3815,0.0024
0.0083,0.3729,0.0024
0.0083,0.3807,0.0024
0.0083,0.3781,0.0024
0.0083,0.3865,0.0024
0.0083,0.3726,0.0024
0.0083,0.3793,0.0024
0.0083,0.3785,0.0024
0.0083,0.3810,0.0024
0.0083,0.3777,0.0024
0.0083,0.3819,0.0024
0.0083,0.3761,0.0024
0.0083,0.3911,0.0024
0.0083,0.3863,0.0024
0.0083,0.3745,0.0024
0.0083,0.3817,0.0024
0.0083,0.3794,0.0024
0.0083,0.3743,0.0024
0.0083,0.3754,0.0024
0.0083,0.3774,0.0024
0.0083,0.3770,0.0024
0.0083,0.3771,0.0024
0.0083,0.3804,0.0024
0.0083,0.3734,0.0024
0.0083,0.3842,0.0024
0.0083,0.3808,0.0024
0.0083,0.3813,0.0024
0.0083,0.3737,0.0024
0.0083,0.3812,0.0024
0.0084,0.3824,0.0024
0.0083,0.3801,0.0024
0.0083,0.3800,0.0024
0.0083,0.3739,0.0024
0.0083,0.3785,0.0024
0.0083,0.3727,0.0024
0.0083,0.3753,0.0024
0.0083,0.3778,0.0024
0.0083,0.3771,0.0024
0.0083,0.3777,0.0024
0.0083,0.3830,0.0024
0.0083,0.3833,0.0024
0.0083,0.3773,0.0024
0.0083,0.3763,0.0024
0.0084,0.3807,0.0024
0.0083,0.3790,0.0024
0.0083,0.3784,0.0024
0.0084,0.3925,0.0024
0.0083,0.3756,0.0024
0.0083,0.3773,0.0024
0.0083,0.3776,0.0024
0.0083,0.3824,0.0024
0.0083,0.3764,0.0024
0.0083,0.3805,0.0024
0.0083,0.3779,0.0024
0.0083,0.3721,0.0024
0.0084,0.3766,0.0024
0.0083,0.3752,0.0024
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
0.0011,0.1666,0.0004
