28.4855,12.8298
28.4859,12.8265
28.4810,12.8304
28.4918,12.8392
28.4887,12.8320
28.4886,12.8381
28.4805,12.8312
28.4809,12.8316
28.4878,12.8341
28.4928,12.8388
28.4862,12.8296
28.4920,12.8398
28.4857,12.8308
28.4916,12.8278
28.4920,12.8277
28.4937,12.8326
28.4852,12.8328
28.4854,12.8304
28.4833,12.8282
28.4905,12.8372
28.4847,12.8196
28.4894,12.8302
28.4875,12.8382
28.4890,12.8308
28.4816,12.8292
28.4843,12.8274
28.4908,12.8288
28.4879,12.8153
28.4856,12.8314
28.4908,12.8346
28.4818,12.8339
28.4800,12.8227
28.4917,12.8348
28.4882,12.8384
28.4856,12.8311
28.4905,12.8347
28.4893,12.8552
28.4850,12.8185
28.4855,12.8476
28.4883,12.8342
28.4891,12.8288
28.4873,12.8253
28.4843,12.8378
28.4879,12.8354
28.4864,12.8438
28.4824,12.8325
28.4893,12.8392
28.4897,12.8478
28.4995,12.8445
28.4840,12.8424
28.4838,12.8199
28.4986,12.8329
